Amplitude1	Amplitude2	Frequency	logL
1.73643097095561067533e+01	1.54565056914377496611e+01	9.70816261834272786757e+00        5.953882e+05
1.90711255538340722637e+01	1.32916194457830894038e+01	5.61862819638300958758e+00        5.954948e+05
1.91365240575855573013e+01	1.53183855015920098452e+01	7.08097426733375545638e+00        5.955350e+05
1.46857308422334273956e+01	1.75953153942211528715e+01	8.39177014901331119745e+00        5.956186e+05
1.89551109705577900399e+01	1.26055936959575021206e+01	5.85895113220546459587e+00        5.957302e+05
1.68122674532083884458e+01	1.60050275285380401158e+01	9.21429643065326864360e+00        5.957953e+05
1.84700800179847846039e+01	1.21149813925398319725e+01	6.61168508716933001068e+00        5.959870e+05
1.24966649262005145005e+01	1.90431256157068986568e+01	9.47290391143241983229e+00        5.962623e+05
1.88503051704362505347e+01	1.30902037341029835460e+01	8.95277936853663547367e+00        5.962626e+05
1.86982541451789145981e+01	1.40471563446984557544e+01	7.11020711783683090346e+00        5.964691e+05
1.98679562600159371755e+01	1.17267305498380665085e+01	7.11415683800649745194e+00        5.965851e+05
1.21490755108062131740e+01	1.92098595279348529630e+01	5.12030975397955945283e+00        5.966242e+05
1.71286694512485162534e+01	1.52521287713546502829e+01	6.86278380683953148633e+00        5.968271e+05
1.70766108882821008308e+01	1.49653562258546255492e+01	9.29688221664947178624e+00        5.969024e+05
1.89311683891568911520e+01	1.05469832719784264441e+01	6.95895744513944780607e+00        5.969454e+05
1.70251185441325922909e+01	1.46941605593301822807e+01	8.36613870737318698900e+00        5.973029e+05
1.26667056864968401442e+01	1.85634222854193460250e+01	5.14936002928323333094e+00        5.975025e+05
1.08067609427936197619e+01	1.98247037941276609274e+01	9.42841508476822198759e+00        5.975365e+05
1.97998676919105349725e+01	1.14844380788981119679e+01	5.78915460050995456243e+00        5.975535e+05
1.51032072982059482058e+01	1.72977095213933367290e+01	6.55210904957082451716e+00        5.976546e+05
1.33336998373883677260e+01	1.85434672292979527697e+01	6.74399279891542402510e+00        5.976714e+05
1.56330377978741505984e+01	1.63734556245255369333e+01	5.46328265360975162679e+00        5.979010e+05
1.65665566492950127042e+01	1.52893670213218584308e+01	9.25760514008110568795e+00        5.979417e+05
1.73858310148742276624e+01	1.43741101225980383305e+01	6.38701174300418283991e+00        5.979688e+05
1.73984026588167353111e+01	1.41032726513130501900e+01	8.16675683911123861947e+00        5.980286e+05
1.13554715591967241295e+01	1.98277273650702881014e+01	9.35652002952613770503e+00        5.980754e+05
1.84254625385176282748e+01	1.19949403824787452777e+01	6.25170319088230197480e+00        5.982197e+05
1.32497366817354773616e+01	1.95711027618831749919e+01	7.04666931608072388826e+00        5.982591e+05
1.61591661143657212563e+01	1.59432437146035503872e+01	9.52004459673287684041e+00        5.982844e+05
9.75058564888968604123e+00	1.74572079533078294844e+01	7.41217910993215589599e+00        5.983075e+05
1.60293651473755929260e+01	1.63957905583057161891e+01	9.00695076524806381713e+00        5.983295e+05
1.90840477785786859499e+01	1.24626272170027778685e+01	9.76142599679573308435e+00        5.984080e+05
1.88955317229582746563e+01	1.14884352990989295762e+01	5.91576170396537559526e+00        5.984139e+05
1.29413031427118436767e+01	1.90989974498957053584e+01	7.92370176606351517279e+00        5.985383e+05
1.57070798126564312724e+01	5.87383402463592307896e+00	7.20531598480487733838e+00        5.985675e+05
6.88953983936089464635e+00	1.94839590165687681633e+01	7.46269214968289951173e+00        5.985743e+05
1.49068357098442589859e+01	1.70414245537546342746e+01	5.94672461767765181406e+00        5.985953e+05
1.22448199460815896344e+01	1.87019375166848647041e+01	9.47231339462427790465e+00        5.986585e+05
1.71647348004794082499e+01	1.43039977892201264353e+01	5.30686644897602377569e+00        5.986590e+05
1.03364382248492923111e+01	1.97833738444306987958e+01	8.74844492011403040976e+00        5.987826e+05
1.35833832747704796873e+01	1.71954450337777728919e+01	6.76959294464643779321e+00        5.988045e+05
1.37414882348059652628e+01	1.88422653565523248176e+01	6.87232312438890780015e+00        5.988197e+05
1.99736097329176125470e+01	9.26351461723902502854e+00	5.70487358272579925256e+00        5.988897e+05
1.12963031340546820047e+01	1.95221594133404359184e+01	9.14504743643458795077e+00        5.989332e+05
1.76110982427091826708e+01	1.43041684931792900670e+01	5.79093092913900964191e+00        5.990924e+05
1.69574464295019602389e+01	1.23549040245262169435e+01	7.43342240281611932318e+00        5.992181e+05
1.79703866768198139425e+01	1.37371055412645972638e+01	6.50729093364428923252e+00        5.992312e+05
1.10618298043243328266e+01	1.88414695457991498984e+01	6.63613519254362316246e+00        5.994001e+05
1.94381182370361109690e+01	1.03668205781515148090e+01	5.16575683918899741798e+00        5.994962e+05
1.27727884563398053075e+01	1.62990321206371824303e+01	6.99117243863957327221e+00        5.995609e+05
1.96689746867214907411e+01	1.05280295747131233952e+01	8.89838638400458670219e+00        5.996429e+05
1.13452450083111635593e+01	1.92802469600899542002e+01	9.32701675005213459713e+00        5.997971e+05
1.94117093502254576265e+01	1.05748634005385344636e+01	8.19582376201201867616e+00        5.999104e+05
1.59346853860458654850e+01	1.53467072049031454384e+01	9.28596482786521093544e+00        6.000161e+05
1.75935448424644178544e+01	1.37893289972651782449e+01	8.77547894023280683484e+00        6.001277e+05
1.89534895959150375688e+01	1.14037613737732250740e+01	9.28589773488244851762e+00        6.003181e+05
1.59300820324622502966e+01	1.53223565728648942752e+01	9.65527405549029715814e+00        6.004511e+05
1.52974286711361369129e+01	1.58920638712349298061e+01	9.47191672310038690341e+00        6.004857e+05
1.97258432923958935135e+01	1.06158975844482696971e+01	9.40917411889845922701e+00        6.005413e+05
1.88785163628027383709e+01	1.13263301699947458445e+01	7.98181474273689239851e+00        6.006001e+05
1.63095526743830774308e+01	1.46802553837932840963e+01	6.57499998910615701675e+00        6.006724e+05
1.55017700603547154969e+01	1.55797860365775431291e+01	8.57099263951188738986e+00        6.007669e+05
1.89416926592654810690e+01	1.22707229394782810772e+01	8.83623571786000105988e+00        6.008354e+05
1.89073101568973100939e+01	1.05673110665051002144e+01	5.72177446160057723290e+00        6.008579e+05
1.58502565448338472720e+01	1.51217705103961179702e+01	5.37410097927875973767e+00        6.009258e+05
1.56491395349322726105e+01	1.53620562866582446304e+01	5.18965305764679207812e+00        6.009372e+05
1.02016346850879529029e+01	1.94521164531020751554e+01	7.66367633148691052014e+00        6.009491e+05
1.19837375684095270856e+01	1.84904243097759355408e+01	8.39901512854377862993e+00        6.011456e+05
1.55356753108557619214e+01	1.54670913188522280990e+01	5.84630220812852119394e+00        6.011804e+05
1.07687988672800525336e+01	1.95219538125249307825e+01	8.60679359655804532281e+00        6.012571e+05
1.97729310856015629838e+01	8.55760633074014798183e+00	5.88693510537381659020e+00        6.013769e+05
1.61795263072900219470e+01	1.44686050235051073543e+01	6.57961513094110195254e+00        6.014246e+05
1.27052804622102364362e+01	1.86159852520230657547e+01	6.86180715645113181722e+00        6.017045e+05
1.81869381351205490205e+01	1.28115955398680618771e+01	9.73633084305743778941e+00        6.017208e+05
1.65976060914936880408e+01	1.39388603112463762557e+01	7.78995987594851424518e+00        6.017475e+05
1.86408162528585386042e+01	1.17590719511628076788e+01	8.96075712305842309036e+00        6.017655e+05
1.47135841314184183659e+01	1.69651078566405963954e+01	8.44748233908055290442e+00        6.018077e+05
1.45783065551774626556e+01	1.64806467457172018953e+01	6.37831517345412812858e+00        6.018814e+05
1.02336127197561577162e+01	1.92475906463425587845e+01	9.42745918143019778768e+00        6.018902e+05
1.46797685014249541524e+01	1.63721842370572154834e+01	9.59037608902326432769e+00        6.020214e+05
1.21463594512496673161e+01	1.84475827749942062894e+01	5.94614809096247398656e+00        6.021692e+05
1.28824908908635915594e+01	1.78799455135571747633e+01	9.74958538667590701721e+00        6.022289e+05
1.60786041656250340282e+01	1.45028799077738579371e+01	5.13278658093688022745e+00        6.022312e+05
9.36223421701813940388e+00	1.99986020539790416706e+01	9.16922254408012626925e+00        6.022866e+05
1.15740769361543289762e+01	1.94631966828221862897e+01	6.69603322781257759289e+00        6.023238e+05
1.17441836382615552026e+01	1.81739346314928909010e+01	8.02405082960271975878e+00        6.023312e+05
1.10863647087041012895e+01	1.90682785652053716774e+01	7.39091034657541978703e+00        6.023329e+05
1.23193781626909935056e+01	1.79301599035435472729e+01	9.61168510929172725810e+00        6.024273e+05
1.60101283560006173445e+01	1.51264201964232078979e+01	5.05302504216179926289e+00        6.024700e+05
1.70156861798886396286e+01	1.33270569552238864475e+01	5.13012513758152266519e+00        6.025018e+05
1.48647329908232688211e+01	1.58927860571075534324e+01	6.75092500937642014947e+00        6.025727e+05
1.05995820705769610015e+01	1.97293565808184503396e+01	7.91423765869759243685e+00        6.025801e+05
5.47849462813010035234e+00	1.69876099727048845978e+01	7.42375371234367520401e+00        6.025816e+05
1.73267283735708801373e+01	1.32421185939296357503e+01	6.19755507154434148731e+00        6.025840e+05
1.89751649895739156193e+01	1.10624956579323132644e+01	6.15564160653297776093e+00        6.027495e+05
1.21874543290579246957e+01	1.82365954483782068962e+01	8.29924761268718746976e+00        6.028482e+05
1.47643771629310691651e+01	1.84812664679076341656e+01	7.07576769239563141412e+00        6.028530e+05
1.51997856813551734945e+01	1.52775781837726025714e+01	5.92742272488879873293e+00        6.029283e+05
1.95561901355620264553e+01	9.09328321663855021484e+00	7.84180682247282323516e+00        6.029718e+05
9.80603448530493082558e+00	1.78760498978319297692e+01	6.99154813476292069652e+00        6.030266e+05
1.07915119561931973635e+01	1.90237177178260061794e+01	9.15388846679400458584e+00        6.030888e+05
1.36896419195230834021e+01	1.50487014155454570385e+01	7.41568213358758310250e+00        6.031915e+05
1.94032018724338044535e+01	9.03936217341358272392e+00	6.04197049419757625799e+00        6.031965e+05
1.96135034568881536643e+01	1.23519142390229408335e+01	7.70541921584043354443e+00        6.032223e+05
1.36462445696307383969e+01	1.67097333320596668216e+01	9.81112029137284658020e+00        6.032338e+05
1.13877564972577314251e+01	1.87053891230130595602e+01	6.30537913449125397847e+00        6.032352e+05
1.36350248311230970444e+01	1.76691829109694609201e+01	6.69478736835157128837e+00        6.032842e+05
9.88791576040550879156e+00	1.98816076897231646115e+01	6.53798060608179198994e+00        6.033427e+05
1.75081776748159931856e+01	1.20839528520838879189e+01	5.52706047949284595688e+00        6.033659e+05
1.82734560694541698922e+01	1.18369133567893705106e+01	9.60070992240882326030e+00        6.034032e+05
1.76620361319626155705e+01	1.23068677981294563040e+01	8.02676086316049186564e+00        6.034402e+05
1.83487601831399871344e+01	1.23744747523484317497e+01	8.65439577658279013406e+00        6.034415e+05
1.01237058336741636566e+01	1.92340517125401362364e+01	7.02504672144599240369e+00        6.034898e+05
1.18321516581187751171e+01	1.75354544772203233549e+01	7.97152033444213081737e+00        6.035120e+05
1.75209810924942850363e+01	1.33221763342976569078e+01	8.61869438280730371105e+00        6.035798e+05
1.74324311147535091493e+01	1.22933531598400858087e+01	7.98703192562709141100e+00        6.036253e+05
1.81431240267508506747e+01	1.20882570663113622089e+01	9.34405853227811888928e+00        6.036706e+05
7.54596461318733968682e+00	1.97627817595881438706e+01	6.62910800124372201481e+00        6.036909e+05
1.47779697627060180309e+01	1.61508235937512409919e+01	8.04776937694983551808e+00        6.037512e+05
1.24429898036339015022e+01	1.79699901088696911700e+01	6.55255532600231838103e+00        6.037605e+05
1.78367037326828175026e+01	1.26003172653264705616e+01	8.78960252308922562747e+00        6.037708e+05
1.88436740324801625945e+01	1.15044446913445828073e+01	8.47973873295200064604e+00        6.039157e+05
1.47835940800408209839e+01	1.52639804064809432305e+01	6.75967305579386845693e+00        6.039540e+05
1.66482870574427401777e+01	1.31014637917698735237e+01	6.22381503185573325965e+00        6.040324e+05
1.79640121760562152531e+01	1.12734696927324975491e+01	5.36570969787541596219e+00        6.040531e+05
1.99623420813386935890e+01	8.17357159607735361817e+00	8.76739490458860437627e+00        6.040691e+05
1.46093934809435470612e+01	1.53886366857150083121e+01	6.10151364329319800817e+00        6.041488e+05
1.34651531130367931866e+01	1.67731107250619047022e+01	9.86739885791129189840e+00        6.041624e+05
1.55061017035281896170e+01	5.70544029216603831856e+00	7.17132477782626231999e+00        6.042702e+05
1.89749812334715599604e+01	9.71160972306441117041e+00	5.20610370369953479042e+00        6.043784e+05
1.16130205541635014299e+01	1.82320496627198096462e+01	8.84380524653854394046e+00        6.044417e+05
1.08546020652344061830e+01	1.82884167741963530318e+01	9.45448854492700974106e+00        6.044931e+05
1.46247271902729067961e+01	1.52185911217872487100e+01	5.53205515834620520366e+00        6.045129e+05
1.25597930577835192878e+01	1.44036104891411103068e+01	7.44731889436623184508e+00        6.045507e+05
1.59947112567363429747e+01	1.42019458811028940204e+01	9.98493151939529255401e+00        6.046168e+05
1.01435057227533498292e+01	1.86312070170352974685e+01	5.67273821353072182916e+00        6.046211e+05
1.93482614102759491459e+01	9.55353725469150205640e+00	9.60218024694925276208e+00        6.046277e+05
1.89523717261203721307e+01	9.27604178655140643173e+00	6.11972554777450028496e+00        6.046467e+05
1.93667155112470510403e+01	9.24813880256074583031e+00	7.11602843635135595690e+00        6.047324e+05
